sample_id,burst_index,timestamp_ms,S0_410,S0_435,S0_460,S0_485,S0_510,S0_535,S0_560,S0_585,S0_610,S0_645,S0_680,S0_705,S0_730,S0_760,S0_810,S0_860,S0_900,S0_940,S1_410,S1_435,S1_460,S1_485,S1_510,S1_535,S1_560,S1_585,S1_610,S1_645,S1_680,S1_705,S1_730,S1_760,S1_810,S1_860,S1_900,S1_940,N0_410,N0_435,N0_460,N0_485,N0_510,N0_535,N0_560,N0_585,N0_610,N0_645,N0_680,N0_705,N0_730,N0_760,N0_810,N0_860,N0_900,N0_940,N1_410,N1_435,N1_460,N1_485,N1_510,N1_535,N1_560,N1_585,N1_610,N1_645,N1_680,N1_705,N1_730,N1_760,N1_810,N1_860,N1_900,N1_940
S0048,10,50164,0.000000,-0.979217,-0.925961,0.000000,0.000000,0.000000,0.000000,0.520921,0.446914,0.000000,0.000000,0.000000,1.133194,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,-0.941923,0.000000,0.000000,0.000000,-1.923764,-1.273902,-1.818660,-0.524125,-0.942106,0.000000,-0.994140,-6.903580,-2.019130,0.000000,0.000000,-0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166150,0.142545,0.000000,0.000000,0.000000,0.361438,0.329867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S0048,11,52796,0.000000,0.000000,0.000000,0.000000,0.000000,0.686668,0.551744,0.520920,0.446914,0.000000,0.000000,0.000000,2.266403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.282510,-0.636948,-0.606220,-0.524125,-0.471053,0.000000,-0.994140,-2.301193,-1.009566,0.000000,0.000000,-0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.153526,0.123360,0.116468,0.099921,0.000000,0.000000,0.000000,0.506725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S0048,12,55385,0.000000,-0.979218,0.000000,0.000000,0.000000,-0.686666,0.551744,0.520922,0.000000,0.000000,0.000000,0.000000,-1.133202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.641253,0.000004,0.000000,0.000001,-0.471053,0.000000,-0.994140,0.000008,-2.019130,0.000000,0.000000,0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.514367,0.485632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000001,0.000000,0.000000,0.000000,0.000009,0.000000,0.000000,0.000000,0.999985,0.000000
S0048,13,57995,0.000000,0.000000,0.000000,0.000000,0.000000,0.686668,0.551744,1.041841,0.000000,0.000000,0.000000,0.000000,2.266396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.641253,0.000002,0.000002,0.000001,-0.471053,0.000000,-0.994140,0.000008,-1.009565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.151027,0.121352,0.229145,0.000000,0.000000,0.000000,0.000000,0.498476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.153846,0.153846,0.076923,0.000000,0.000000,0.000000,0.615385,0.000000,0.000000,0.000000,0.000000,0.000000
S0048,14,60638,0.000000,-0.979218,0.000000,-0.893093,0.000000,-1.373331,-0.551744,0.000000,-0.446913,0.000000,0.000000,0.000000,-4.532806,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,-0.941923,0.000000,0.823176,0.736899,0.000001,0.000000,-0.606220,0.000000,-0.471053,0.000000,0.000000,1.150597,-1.009566,0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.236867,0.212041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.331081,0.000000,0.220011,0.000000,0.000000,0.000000
S0048,15,63287,0.000000,0.000000,0.000000,0.000000,0.000000,0.686668,1.103489,1.041841,0.446914,0.435560,0.000000,0.000000,4.532806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.641254,0.000004,-0.606220,-0.524125,-0.471053,0.000000,0.000000,0.000000,-1.009565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083260,0.133800,0.126325,0.054189,0.052813,0.000000,0.000000,0.549612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S0048,16,65848,0.000000,-0.979218,0.000000,-0.893093,0.000000,0.000002,0.551744,1.041841,0.000000,0.000000,0.000000,0.000000,1.133202,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.641254,0.000004,-0.606220,-0.524125,-0.471053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.146701,0.277012,0.000000,0.000000,0.000000,0.000000,0.301303,0.274983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999995,0.000000
S0048,17,68530,0.000000,-0.979218,0.000000,0.000000,0.000000,0.686666,0.551744,1.041841,0.000000,0.435560,0.000000,0.000000,3.399605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,1.273907,0.606220,0.000001,-0.471053,0.000000,-0.994140,5.752991,-2.019130,0.764598,0.000000,0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.112284,0.090222,0.170363,0.000000,0.071223,0.000000,0.000000,0.555907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138407,0.065864,0.000000,0.000000,0.000000,0.000000,0.625049,0.000000,0.083072,0.000000,0.087608,0.000000
S0048,18,71091,0.000000,0.000000,-0.925961,0.000000,0.000000,-0.686665,0.000000,0.520921,0.446914,0.000000,0.000000,0.000000,1.133194,1.034212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.641253,0.000004,-0.606218,0.000001,-0.471053,0.000000,-0.994140,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166150,0.142545,0.000000,0.000000,0.000000,0.361438,0.329867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.307692,0.000000,0.076923,0.000000,0.000000,0.000000,0.615385,0.000000,0.000000,0.000000,0.000000,0.000000
S0048,19,73712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.551744,0.520922,0.000000,0.000000,0.000000,0.000000,1.133202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.641253,-0.636948,0.000000,0.000001,-0.471053,0.000000,-0.994140,-1.150597,-1.009566,0.000000,0.000000,0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250126,0.236153,0.000000,0.000000,0.000000,0.000000,0.513721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999999,0.000000
