sample_id,burst_index,timestamp_ms,S0_410,S0_435,S0_460,S0_485,S0_510,S0_535,S0_560,S0_585,S0_610,S0_645,S0_680,S0_705,S0_730,S0_760,S0_810,S0_860,S0_900,S0_940,S1_410,S1_435,S1_460,S1_485,S1_510,S1_535,S1_560,S1_585,S1_610,S1_645,S1_680,S1_705,S1_730,S1_760,S1_810,S1_860,S1_900,S1_940,N0_410,N0_435,N0_460,N0_485,N0_510,N0_535,N0_560,N0_585,N0_610,N0_645,N0_680,N0_705,N0_730,N0_760,N0_810,N0_860,N0_900,N0_940,N1_410,N1_435,N1_460,N1_485,N1_510,N1_535,N1_560,N1_585,N1_610,N1_645,N1_680,N1_705,N1_730,N1_760,N1_810,N1_860,N1_900,N1_940
S0053,10,34443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.034212,0.000000,0.000000,0.000000,-1.106320,0.000000,0.941923,0.000000,0.000000,0.000000,0.000000,0.000000,-0.606220,0.524125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.642491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.357509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S0053,11,37064,-0.837885,0.000000,0.000000,0.000000,-0.753441,0.686668,-0.551743,0.000000,-0.446914,0.000000,0.000000,0.000000,0.000000,1.034212,0.000000,0.000000,0.000000,-1.106320,0.000000,0.941923,0.000000,0.000000,0.000000,0.000000,0.000000,-0.606220,0.524125,0.000000,0.000000,0.000000,0.000000,1.009564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.399022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600978,0.000000,0.000000,0.000000,0.000000,0.000000,0.380481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.211715,0.000000,0.000000,0.000000,0.000000,0.407804,0.000000,0.000000,0.000000,0.000000
S0053,12,39707,-0.837885,0.000000,0.000000,0.000000,-0.753441,0.000000,-0.551743,0.000000,-0.446914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.941923,0.000000,0.000000,0.000000,0.000000,0.000000,-0.606220,0.524125,0.000000,0.000000,0.000000,0.000000,1.009565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.211715,0.000000,0.000000,0.000000,0.000000,0.407804,0.000000,0.000000,0.000000,0.000000
S0053,13,42268,-0.837885,-0.979216,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.941923,0.000000,0.000000,0.000000,0.000000,0.000000,-0.606220,0.524125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.642491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.357509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
S0053,14,44889,0.000000,0.000001,0.925961,0.000000,0.000000,0.686666,0.000002,0.520921,0.000000,0.000000,0.000000,0.000000,1.133202,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.941923,0.000000,0.000000,0.000000,0.000000,0.000000,-0.606220,0.524125,0.000000,0.000000,0.000000,-1.150597,1.009565,0.000000,-0.812244,0.000000,0.000000,0.000000,0.000000,0.283450,0.000000,0.000000,0.210199,0.000001,0.159461,0.000000,0.000000,0.000000,0.000000,0.346889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.211715,0.000000,0.000000,0.000000,0.000000,0.407804,0.000000,0.000000,0.000000,0.000000
S0053,15,47433,0.000000,-0.979216,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.106320,0.000000,0.941923,0.000000,0.000000,0.000000,0.000000,0.000000,-0.606220,0.524125,0.000000,0.000000,0.000000,0.000000,2.019130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150387,0.000000,0.000000,0.000000,0.000000,0.579348,0.000000,0.000000,0.000000,0.000000
S0053,16,50060,-0.837885,-0.979216,0.000000,0.000000,0.000000,-0.686665,0.000002,-0.520920,-0.446913,0.000000,0.000000,0.000000,-1.133202,-1.034212,0.000000,0.000000,0.000000,-1.106320,0.000000,0.941923,0.000000,0.000000,0.000000,0.000000,-0.636950,-0.606222,-0.000001,0.000000,0.000000,0.000000,-1.150604,1.009565,0.000000,0.000000,0.806348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.341544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366072,0.000000,0.000000,0.292384,0.000000
S0053,17,52593,-0.837885,0.000001,0.925961,0.000000,0.000000,0.686668,0.000002,0.000001,-0.446913,0.000000,0.000000,0.000000,0.000008,1.034212,0.000000,0.000000,0.000000,-1.106320,0.000000,0.941923,0.000000,0.000000,0.000000,0.641255,1.273905,-0.000002,0.524125,0.000000,0.000000,0.000000,2.301193,2.019130,0.000000,0.000000,0.806348,0.000000,0.000000,0.000000,0.349835,0.000000,0.000000,0.259428,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.390733,0.000000,0.000000,0.000000,0.000000,0.000000,0.110712,0.000000,0.000000,0.000000,0.075372,0.149732,0.000000,0.061605,0.000000,0.000000,0.000000,0.270478,0.237325,0.000000,0.000000,0.094777,0.000000
S0053,18,55149,-0.837885,0.000000,0.000000,0.000000,-0.753441,0.000000,-0.551743,0.000000,-0.446914,0.000000,0.000000,0.000000,0.000000,-1.034212,0.000000,0.000000,0.000000,-1.106320,0.000000,0.941923,0.000000,0.000000,0.000000,0.000000,0.000000,-0.606220,0.524125,0.000000,0.000000,0.994140,0.000000,2.019130,0.764598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.179622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.099949,0.000000,0.000000,0.189580,0.000000,0.385042,0.145807,0.000000,0.000000,0.000000
S0053,19,57759,-0.837885,0.000001,0.925961,0.000000,0.000000,0.000002,0.000002,0.520921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.106320,-0.805630,0.000000,0.000000,0.000001,0.736899,-0.000001,0.000000,-0.606220,0.000000,0.000000,0.000000,0.994140,-0.000008,1.009564,0.764598,0.000000,0.000000,0.000000,0.000000,0.000001,0.639968,0.000000,0.000000,0.000001,0.000001,0.360029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.283618,0.000000,0.288019,0.218132,0.000000,0.000000,0.000000
